customer_id,customer_name,gender,age,customer_type,city,join_date,email,phone,loyalty_points,age_group,Recency,Frequency,Monetary,Recency_Score,Frequency_Score,Monetary_Score,RFM_Group,RFM_Score,Segment
1569,Customer_1569,Female,64,New,Delhi,2020-02-15,cust1569@email.com,+91-8616949739,4857,55+,148.0,2.0,909.08,3.0,1.0,1.0,311,5.0,Promising
1570,Customer_1570,Male,63,Occasional,Goa,2021-08-29,cust1570@email.com,+91-8497694598,1436,55+,239.0,12.0,47843.37,2.0,5.0,5.0,255,12.0,At Risk
1571,Customer_1571,Female,69,Regular,Bangalore,2020-11-07,cust1571@email.com,+91-8971381481,2993,55+,138.0,7.0,18023.43,3.0,5.0,3.0,353,11.0,Loyal Customers
1572,Customer_1572,Male,36,Occasional,Delhi,2021-01-04,cust1572@email.com,+91-8082326234,1469,35-44,125.0,6.0,17026.93,3.0,4.0,3.0,343,10.0,Loyal Customers
1573,Customer_1573,Female,30,New,Chennai,2020-02-20,cust1573@email.com,+91-7937200760,2099,25-34,98.0,4.0,10410.62,4.0,2.0,2.0,422,8.0,Potential Loyalists
1574,Customer_1574,Female,59,New,Delhi,2020-10-25,cust1574@email.com,+91-9004452735,373,55+,224.0,7.0,24953.95,2.0,5.0,4.0,254,11.0,At Risk
1575,Customer_1575,Male,38,Occasional,Delhi,2021-11-10,cust1575@email.com,+91-8297703275,4251,35-44,51.0,5.0,31473.1,5.0,3.0,5.0,535,13.0,Loyal Customers
1576,Customer_1576,Male,54,Regular,Delhi,2021-03-13,cust1576@email.com,+91-9908535332,4025,45-54,244.0,2.0,8670.49,2.0,1.0,1.0,211,4.0,About to Sleep
1577,Customer_1577,Male,44,New,Goa,2020-04-27,cust1577@email.com,+91-9236122747,1113,35-44,400.0,5.0,22561.899999999998,1.0,3.0,4.0,134,8.0,At Risk
1578,Customer_1578,Female,69,Regular,Delhi,2021-02-16,cust1578@email.com,+91-9678367783,2726,55+,40.0,5.0,30857.85,5.0,3.0,5.0,535,13.0,Loyal Customers
1579,Customer_1579,Female,46,Occasional,Delhi,2021-01-06,cust1579@email.com,+91-8705757183,2398,45-54,81.0,6.0,26696.68,4.0,4.0,5.0,445,13.0,Champions
1580,Customer_1580,Female,37,Occasional,Goa,2021-09-17,cust1580@email.com,+91-9510353238,3234,35-44,128.0,7.0,21056.23,3.0,5.0,4.0,354,12.0,Loyal Customers
1581,Customer_1581,Male,42,Regular,Bangalore,2020-05-20,cust1581@email.com,+91-7439427140,1265,35-44,59.0,7.0,31515.52,4.0,5.0,5.0,455,14.0,Champions
1582,Customer_1582,Male,23,Regular,Mumbai,2020-07-31,cust1582@email.com,+91-7031557592,3123,<25,218.0,6.0,21503.7,2.0,4.0,4.0,244,10.0,At Risk
1583,Customer_1583,Female,53,Regular,Goa,2021-05-29,cust1583@email.com,+91-9196934660,653,45-54,527.0,4.0,14569.61,1.0,2.0,3.0,123,6.0,Lost / Hibernating
1584,Customer_1584,Female,19,VIP,Goa,2021-07-27,cust1584@email.com,+91-9844794993,4158,<25,55.0,4.0,9649.28,4.0,2.0,2.0,422,8.0,Potential Loyalists
1585,Customer_1585,Other,39,New,Delhi,2020-02-29,cust1585@email.com,+91-8607304606,508,35-44,320.0,3.0,16461.129999999997,2.0,1.0,3.0,213,6.0,About to Sleep
1586,Customer_1586,Male,49,Regular,Delhi,2020-08-26,cust1586@email.com,+91-9411439945,2339,45-54,290.0,2.0,3978.44,2.0,1.0,1.0,211,4.0,About to Sleep
1587,Customer_1587,Female,33,New,Mumbai,2021-05-17,cust1587@email.com,+91-9780313235,3162,25-34,75.0,7.0,23761.51,4.0,5.0,4.0,454,13.0,Champions
1588,Customer_1588,Male,35,Regular,Delhi,2021-09-13,cust1588@email.com,+91-9550233647,1687,35-44,150.0,5.0,12122.18,3.0,3.0,2.0,332,8.0,Loyal Customers
1589,Customer_1589,Male,22,Occasional,Chennai,2021-01-08,cust1589@email.com,+91-9615850281,1388,<25,193.0,9.0,39402.29,3.0,5.0,5.0,355,13.0,Loyal Customers
1590,Customer_1590,Female,53,Regular,Delhi,2020-06-11,cust1590@email.com,+91-8214087964,2197,45-54,441.0,6.0,15506.97,1.0,4.0,3.0,143,8.0,Can't Lose Them
1591,Customer_1591,Female,47,New,Delhi,2020-12-21,cust1591@email.com,+91-8281944343,3911,45-54,171.0,6.0,23049.86,3.0,4.0,4.0,344,11.0,Loyal Customers
1592,Customer_1592,Other,62,New,Chennai,2021-09-06,cust1592@email.com,+91-9939532043,2928,55+,339.0,2.0,7828.58,2.0,1.0,1.0,211,4.0,About to Sleep
1593,Customer_1593,Male,36,VIP,Mumbai,2021-03-22,cust1593@email.com,+91-7464305421,4799,35-44,218.0,1.0,5229.110000000001,2.0,1.0,1.0,211,4.0,About to Sleep
1594,Customer_1594,Male,40,New,Chennai,2020-05-24,cust1594@email.com,+91-9069050782,515,35-44,14.0,4.0,15390.07,5.0,2.0,3.0,523,10.0,Potential Loyalists
1595,Customer_1595,Female,51,Occasional,Goa,2021-05-15,cust1595@email.com,+91-7274178050,3658,45-54,285.0,6.0,27442.420000000002,2.0,4.0,5.0,245,11.0,At Risk
1596,Customer_1596,Female,30,New,Chennai,2020-10-19,cust1596@email.com,+91-8444327294,1833,25-34,169.0,9.0,26132.26,3.0,5.0,4.0,354,12.0,Loyal Customers
1597,Customer_1597,Male,60,VIP,Bangalore,2020-06-06,cust1597@email.com,+91-8187486518,29,55+,166.0,4.0,11876.76,3.0,2.0,2.0,322,7.0,Need Attention
1598,Customer_1598,Male,46,New,Goa,2020-04-05,cust1598@email.com,+91-9751333497,3214,45-54,206.0,5.0,13448.26,2.0,3.0,2.0,232,7.0,At Risk
1599,Customer_1599,Male,53,Occasional,Delhi,2020-04-13,cust1599@email.com,+91-8396453077,325,45-54,107.0,3.0,13033.44,4.0,1.0,2.0,412,7.0,New Customers
1600,Customer_1600,Female,39,Regular,Goa,2020-02-10,cust1600@email.com,+91-8189211712,3766,35-44,50.0,6.0,27194.02,5.0,4.0,5.0,545,14.0,Champions
1601,Customer_1601,Male,69,Occasional,Mumbai,2020-03-14,cust1601@email.com,+91-8121617417,4111,55+,,,,,,,,,
1602,Customer_1602,Male,69,Regular,Mumbai,2020-06-10,cust1602@email.com,+91-9818012241,110,55+,14.0,4.0,22127.55,5.0,2.0,4.0,524,11.0,Potential Loyalists
1603,Customer_1603,Male,64,Occasional,Chennai,2021-12-06,cust1603@email.com,+91-9798027184,106,55+,237.0,6.0,23797.79,2.0,4.0,4.0,244,10.0,At Risk
1604,Customer_1604,Male,53,Occasional,Goa,2020-04-18,cust1604@email.com,+91-8283298067,2426,45-54,765.0,4.0,13353.29,1.0,2.0,2.0,122,5.0,Lost / Hibernating
1605,Customer_1605,Male,26,Occasional,Delhi,2020-02-28,cust1605@email.com,+91-7809000407,4378,25-34,13.0,7.0,13094.380000000001,5.0,5.0,2.0,552,12.0,Champions
1606,Customer_1606,Female,56,Regular,Mumbai,2020-01-22,cust1606@email.com,+91-7643941414,4364,55+,671.0,3.0,5842.12,1.0,1.0,1.0,111,3.0,Lost / Hibernating
1607,Customer_1607,Male,68,Regular,Delhi,2021-04-03,cust1607@email.com,+91-9221759035,2531,55+,333.0,3.0,12797.54,2.0,1.0,2.0,212,5.0,About to Sleep
1608,Customer_1608,Female,36,Occasional,Bangalore,2021-12-03,cust1608@email.com,+91-8032089545,3144,35-44,20.0,6.0,25731.11,5.0,4.0,4.0,544,13.0,Champions
1609,Customer_1609,Male,55,New,Mumbai,2021-07-01,cust1609@email.com,+91-7243845356,4693,55+,88.0,3.0,822.47,4.0,2.0,1.0,421,7.0,Potential Loyalists
1610,Customer_1610,Female,23,Occasional,Chennai,2021-03-28,cust1610@email.com,+91-9577123417,798,<25,104.0,5.0,17584.83,4.0,3.0,3.0,433,10.0,Loyal Customers
1611,Customer_1611,Female,69,Occasional,Bangalore,2020-01-13,cust1611@email.com,+91-8735589535,2437,55+,277.0,4.0,9012.04,2.0,2.0,1.0,221,5.0,Need Attention
1612,Customer_1612,Female,64,VIP,Goa,2021-02-19,cust1612@email.com,+91-9836956156,2011,55+,142.0,4.0,11905.02,3.0,2.0,2.0,322,7.0,Need Attention
1613,Customer_1613,Female,32,Occasional,Delhi,2021-01-19,cust1613@email.com,+91-8372610291,425,25-34,95.0,5.0,17772.08,4.0,3.0,3.0,433,10.0,Loyal Customers
1614,Customer_1614,Male,37,Regular,Mumbai,2021-01-07,cust1614@email.com,+91-9923823693,3044,35-44,321.0,4.0,13630.630000000001,2.0,2.0,2.0,222,6.0,Need Attention
1615,Customer_1615,Male,26,Occasional,Bangalore,2021-12-26,cust1615@email.com,+91-7600992653,3288,25-34,151.0,7.0,24929.56,3.0,5.0,4.0,354,12.0,Loyal Customers
1616,Customer_1616,Female,49,Regular,Bangalore,2021-06-30,cust1616@email.com,+91-7109329542,2914,45-54,188.0,4.0,16766.42,3.0,2.0,3.0,323,8.0,Need Attention
1617,Customer_1617,Other,21,New,Mumbai,2021-08-08,cust1617@email.com,+91-9814924004,1239,<25,92.0,3.0,6634.4,4.0,2.0,1.0,421,7.0,Potential Loyalists
1618,Customer_1618,Female,67,Regular,Goa,2020-06-01,cust1618@email.com,+91-9136200004,3391,55+,10.0,6.0,20819.35,5.0,4.0,4.0,544,13.0,Champions
1619,Customer_1619,Female,35,Occasional,Goa,2020-02-28,cust1619@email.com,+91-8269612255,4213,35-44,390.0,3.0,9447.289999999999,1.0,2.0,2.0,122,5.0,Lost / Hibernating
1620,Customer_1620,Female,22,Regular,Chennai,2020-11-17,cust1620@email.com,+91-8114227340,3997,<25,620.0,3.0,6547.88,1.0,2.0,1.0,121,4.0,Lost / Hibernating
1621,Customer_1621,Male,37,Regular,Goa,2021-10-22,cust1621@email.com,+91-8797725951,3006,35-44,83.0,7.0,16913.43,4.0,5.0,3.0,453,12.0,Champions
1622,Customer_1622,Male,40,New,Chennai,2021-08-09,cust1622@email.com,+91-8737739017,3039,35-44,67.0,3.0,12726.52,4.0,2.0,2.0,422,8.0,Potential Loyalists
1623,Customer_1623,Female,28,Regular,Bangalore,2020-03-24,cust1623@email.com,+91-8667628074,598,25-34,20.0,4.0,16084.23,5.0,2.0,3.0,523,10.0,Potential Loyalists
1624,Customer_1624,Female,54,Regular,Mumbai,2021-12-01,cust1624@email.com,+91-7151693971,2087,45-54,100.0,6.0,23229.29,4.0,4.0,4.0,444,12.0,Champions
1625,Customer_1625,Male,39,Occasional,Goa,2021-09-30,cust1625@email.com,+91-9504067741,1184,35-44,422.0,2.0,6191.3,1.0,1.0,1.0,111,3.0,Lost / Hibernating
1626,Customer_1626,Female,21,Regular,Chennai,2020-07-07,cust1626@email.com,+91-9456903534,2750,<25,25.0,7.0,48722.58,5.0,5.0,5.0,555,15.0,Champions
1627,Customer_1627,Male,46,Regular,Bangalore,2021-05-26,cust1627@email.com,+91-7815679418,2584,45-54,38.0,5.0,11837.11,5.0,3.0,2.0,532,10.0,Loyal Customers
1628,Customer_1628,Female,61,New,Goa,2020-12-12,cust1628@email.com,+91-8473891248,4759,55+,190.0,10.0,31352.739999999998,3.0,5.0,5.0,355,13.0,Loyal Customers
1629,Customer_1629,Male,51,New,Delhi,2020-10-29,cust1629@email.com,+91-7955042637,3513,45-54,386.0,4.0,7200.139999999999,1.0,2.0,1.0,121,4.0,Lost / Hibernating
1630,Customer_1630,Male,30,New,Bangalore,2020-09-24,cust1630@email.com,+91-9947713853,4745,25-34,316.0,8.0,47001.17,2.0,5.0,5.0,255,12.0,At Risk
1631,Customer_1631,Female,59,New,Goa,2021-01-17,cust1631@email.com,+91-9296240256,4054,55+,68.0,3.0,11065.619999999999,4.0,2.0,2.0,422,8.0,Potential Loyalists
1632,Customer_1632,Male,26,VIP,Bangalore,2021-07-24,cust1632@email.com,+91-9741535989,4383,25-34,109.0,3.0,13103.02,4.0,2.0,2.0,422,8.0,Potential Loyalists
1633,Customer_1633,Female,59,Regular,Mumbai,2020-12-19,cust1633@email.com,+91-9043267129,3936,55+,558.0,4.0,17793.53,1.0,2.0,3.0,123,6.0,Lost / Hibernating
1634,Customer_1634,Female,48,New,Mumbai,2021-02-16,cust1634@email.com,+91-9885653126,1699,45-54,18.0,5.0,13767.25,5.0,3.0,2.0,532,10.0,Loyal Customers
1635,Customer_1635,Female,24,New,Mumbai,2021-02-03,cust1635@email.com,+91-8539733450,4507,<25,10.0,9.0,31385.28,5.0,5.0,5.0,555,15.0,Champions
1636,Customer_1636,Male,21,New,Delhi,2020-05-30,cust1636@email.com,+91-9178900724,2575,<25,182.0,3.0,12558.72,3.0,2.0,2.0,322,7.0,Need Attention
1637,Customer_1637,Male,36,Occasional,Mumbai,2020-05-01,cust1637@email.com,+91-8289326948,135,35-44,362.0,6.0,27176.67,1.0,4.0,5.0,145,10.0,Can't Lose Them
1638,Customer_1638,Male,59,Regular,Delhi,2021-10-07,cust1638@email.com,+91-7730087155,2025,55+,31.0,10.0,43209.61,5.0,5.0,5.0,555,15.0,Champions
1639,Customer_1639,Other,47,New,Mumbai,2021-11-09,cust1639@email.com,+91-9824433548,3535,45-54,404.0,4.0,17851.64,1.0,2.0,3.0,123,6.0,Lost / Hibernating
1640,Customer_1640,Female,48,VIP,Bangalore,2021-07-26,cust1640@email.com,+91-9397657114,4854,45-54,88.0,4.0,11680.35,4.0,2.0,2.0,422,8.0,Potential Loyalists
1641,Customer_1641,Female,52,New,Goa,2021-07-24,cust1641@email.com,+91-7777972586,2890,45-54,63.0,3.0,10394.3,4.0,2.0,2.0,422,8.0,Potential Loyalists
1642,Customer_1642,Female,38,Regular,Goa,2020-04-09,cust1642@email.com,+91-8261792922,2757,35-44,188.0,7.0,22308.6,3.0,5.0,4.0,354,12.0,Loyal Customers
1643,Customer_1643,Female,48,Regular,Mumbai,2021-11-12,cust1643@email.com,+91-7419201975,3773,45-54,116.0,5.0,20126.37,3.0,3.0,4.0,334,10.0,Loyal Customers
1644,Customer_1644,Female,36,Regular,Goa,2020-02-11,cust1644@email.com,+91-9021988477,380,35-44,256.0,5.0,12246.18,2.0,3.0,2.0,232,7.0,At Risk
1645,Customer_1645,Male,48,New,Mumbai,2021-10-10,cust1645@email.com,+91-7549515893,1528,45-54,248.0,4.0,15097.289999999999,2.0,2.0,3.0,223,7.0,Need Attention
1646,Customer_1646,Female,49,Regular,Mumbai,2021-03-29,cust1646@email.com,+91-8110901233,4901,45-54,936.0,2.0,1036.37,1.0,1.0,1.0,111,3.0,Lost / Hibernating
1647,Customer_1647,Male,19,Regular,Chennai,2020-10-05,cust1647@email.com,+91-9401022668,4571,<25,38.0,5.0,19242.11,5.0,3.0,4.0,534,12.0,Loyal Customers
1648,Customer_1648,Female,69,New,Chennai,2020-02-24,cust1648@email.com,+91-7786272577,3628,55+,373.0,6.0,13487.24,1.0,4.0,2.0,142,7.0,Can't Lose Them
1649,Customer_1649,Female,27,Regular,Chennai,2020-10-24,cust1649@email.com,+91-9919342370,848,25-34,211.0,5.0,13075.93,2.0,3.0,2.0,232,7.0,At Risk
1650,Customer_1650,Female,19,New,Delhi,2020-08-22,cust1650@email.com,+91-8441530442,4992,<25,158.0,5.0,16126.22,3.0,3.0,3.0,333,9.0,Loyal Customers
1651,Customer_1651,Male,19,Occasional,Chennai,2020-04-20,cust1651@email.com,+91-9810775408,4127,<25,773.0,2.0,9062.05,1.0,1.0,1.0,111,3.0,Lost / Hibernating
1652,Customer_1652,Male,41,New,Mumbai,2020-10-06,cust1652@email.com,+91-7383539822,1927,35-44,374.0,2.0,8083.67,1.0,1.0,1.0,111,3.0,Lost / Hibernating
1653,Customer_1653,Male,34,Occasional,Bangalore,2020-11-03,cust1653@email.com,+91-7954571559,2165,25-34,425.0,2.0,13671.92,1.0,1.0,2.0,112,4.0,Lost / Hibernating
1654,Customer_1654,Male,49,New,Chennai,2021-03-28,cust1654@email.com,+91-8525930586,4286,45-54,57.0,2.0,4503.7,4.0,1.0,1.0,411,6.0,New Customers
1655,Customer_1655,Male,33,New,Chennai,2021-05-26,cust1655@email.com,+91-7959186138,2121,25-34,247.0,2.0,12122.42,2.0,1.0,2.0,212,5.0,About to Sleep
1656,Customer_1656,Female,33,Regular,Bangalore,2020-07-26,cust1656@email.com,+91-8318921193,4718,25-34,92.0,6.0,26523.100000000002,4.0,4.0,5.0,445,13.0,Champions
1657,Customer_1657,Female,63,Regular,Mumbai,2021-09-07,cust1657@email.com,+91-8805915915,2918,55+,116.0,5.0,13962.71,3.0,3.0,3.0,333,9.0,Loyal Customers
1658,Customer_1658,Male,56,Regular,Delhi,2021-01-13,cust1658@email.com,+91-8422996266,4681,55+,6.0,4.0,21854.03,5.0,2.0,4.0,524,11.0,Potential Loyalists
1659,Customer_1659,Male,48,VIP,Chennai,2020-10-18,cust1659@email.com,+91-8596363878,472,45-54,274.0,5.0,15297.77,2.0,3.0,3.0,233,8.0,At Risk
1660,Customer_1660,Male,60,New,Bangalore,2021-09-10,cust1660@email.com,+91-8119093377,1787,55+,165.0,4.0,12403.03,3.0,2.0,2.0,322,7.0,Need Attention
1661,Customer_1661,Female,41,Occasional,Mumbai,2021-03-17,cust1661@email.com,+91-9515006996,113,35-44,475.0,7.0,33683.96,1.0,5.0,5.0,155,11.0,Can't Lose Them
1662,Customer_1662,Female,18,Occasional,Goa,2020-02-07,cust1662@email.com,+91-8262939955,1336,<25,91.0,7.0,25100.62,4.0,5.0,4.0,454,13.0,Champions
1663,Customer_1663,Female,28,Regular,Delhi,2020-02-07,cust1663@email.com,+91-8991836726,338,25-34,269.0,3.0,9712.45,2.0,2.0,2.0,222,6.0,Need Attention
1664,Customer_1664,Female,38,New,Bangalore,2020-05-04,cust1664@email.com,+91-7505867569,2285,35-44,659.0,5.0,13936.039999999999,1.0,3.0,3.0,133,7.0,At Risk
1665,Customer_1665,Other,21,New,Bangalore,2020-08-21,cust1665@email.com,+91-9020939193,1196,<25,616.0,5.0,16816.760000000002,1.0,3.0,3.0,133,7.0,At Risk
1666,Customer_1666,Female,24,Regular,Bangalore,2020-07-11,cust1666@email.com,+91-7230540762,78,<25,772.0,3.0,3574.21,1.0,2.0,1.0,121,4.0,Lost / Hibernating
1667,Customer_1667,Male,43,Occasional,Chennai,2020-02-18,cust1667@email.com,+91-9724713263,4559,35-44,251.0,4.0,9522.1,2.0,2.0,2.0,222,6.0,Need Attention
1668,Customer_1668,Female,64,Regular,Goa,2021-02-20,cust1668@email.com,+91-9506433915,2652,55+,241.0,6.0,20428.06,2.0,4.0,4.0,244,10.0,At Risk
1669,Customer_1669,Male,67,Occasional,Delhi,2021-11-16,cust1669@email.com,+91-9492425802,4657,55+,75.0,6.0,17467.36,4.0,4.0,3.0,443,11.0,Champions
1670,Customer_1670,Female,29,Occasional,Mumbai,2021-05-21,cust1670@email.com,+91-9665691647,4380,25-34,24.0,2.0,6429.64,5.0,1.0,1.0,511,7.0,New Customers
1671,Customer_1671,Male,48,Regular,Mumbai,2020-11-23,cust1671@email.com,+91-7305869263,4318,45-54,56.0,7.0,22865.23,4.0,5.0,4.0,454,13.0,Champions
1672,Customer_1672,Female,34,Occasional,Goa,2020-04-28,cust1672@email.com,+91-9028168087,2640,25-34,491.0,3.0,20865.98,1.0,2.0,4.0,124,7.0,Lost / Hibernating
1673,Customer_1673,Female,50,Regular,Bangalore,2021-11-06,cust1673@email.com,+91-7835559278,1256,45-54,58.0,7.0,26326.59,4.0,5.0,4.0,454,13.0,Champions
1674,Customer_1674,Female,28,Occasional,Bangalore,2021-12-25,cust1674@email.com,+91-9149533961,827,25-34,25.0,8.0,23583.7,5.0,5.0,4.0,554,14.0,Champions
1675,Customer_1675,Female,45,Occasional,Bangalore,2021-06-06,cust1675@email.com,+91-7514605529,2718,45-54,851.0,1.0,2429.4,1.0,1.0,1.0,111,3.0,Lost / Hibernating
1676,Customer_1676,Male,49,Regular,Bangalore,2021-02-27,cust1676@email.com,+91-9923574632,4923,45-54,385.0,5.0,23301.68,1.0,3.0,4.0,134,8.0,At Risk
1677,Customer_1677,Male,18,New,Bangalore,2021-05-30,cust1677@email.com,+91-8639256813,2810,<25,112.0,5.0,19643.71,4.0,3.0,4.0,434,11.0,Loyal Customers
1678,Customer_1678,Male,64,VIP,Goa,2021-08-14,cust1678@email.com,+91-9275639056,3385,55+,67.0,5.0,14452.619999999999,4.0,3.0,3.0,433,10.0,Loyal Customers
1679,Customer_1679,Male,45,Occasional,Chennai,2021-04-15,cust1679@email.com,+91-8281428200,1965,45-54,438.0,2.0,2360.22,1.0,1.0,1.0,111,3.0,Lost / Hibernating
1680,Customer_1680,Female,59,Regular,Delhi,2021-03-11,cust1680@email.com,+91-8774282158,2427,55+,129.0,7.0,28735.66,3.0,5.0,5.0,355,13.0,Loyal Customers
1681,Customer_1681,Male,24,New,Bangalore,2021-01-31,cust1681@email.com,+91-7232194392,2841,<25,1066.0,1.0,1184.19,1.0,1.0,1.0,111,3.0,Lost / Hibernating
1682,Customer_1682,Other,19,New,Chennai,2021-09-01,cust1682@email.com,+91-7647588523,613,<25,176.0,4.0,20716.54,3.0,2.0,4.0,324,9.0,Need Attention
1683,Customer_1683,Female,59,Regular,Mumbai,2021-12-25,cust1683@email.com,+91-7589979266,562,55+,477.0,4.0,8910.46,1.0,2.0,1.0,121,4.0,Lost / Hibernating
1684,Customer_1684,Female,41,Regular,Goa,2020-08-10,cust1684@email.com,+91-7860267314,4826,35-44,209.0,3.0,10923.96,2.0,2.0,2.0,222,6.0,Need Attention
1685,Customer_1685,Male,21,Regular,Chennai,2020-10-18,cust1685@email.com,+91-8471755952,4352,<25,58.0,4.0,15683.98,4.0,2.0,3.0,423,9.0,Potential Loyalists
1686,Customer_1686,Female,61,Occasional,Bangalore,2021-07-06,cust1686@email.com,+91-8757465583,184,55+,280.0,6.0,25367.88,2.0,4.0,4.0,244,10.0,At Risk
1687,Customer_1687,Female,36,Regular,Bangalore,2021-08-22,cust1687@email.com,+91-9445569788,2192,35-44,126.0,8.0,46853.0,3.0,5.0,5.0,355,13.0,Loyal Customers
1688,Customer_1688,Female,43,Occasional,Bangalore,2020-12-08,cust1688@email.com,+91-8965254350,4065,35-44,205.0,7.0,32215.2,2.0,5.0,5.0,255,12.0,At Risk
1689,Customer_1689,Female,28,VIP,Chennai,2020-07-05,cust1689@email.com,+91-7615143045,245,25-34,10.0,5.0,18942.61,5.0,3.0,3.0,533,11.0,Loyal Customers
1690,Customer_1690,Female,57,Occasional,Bangalore,2020-01-12,cust1690@email.com,+91-8358856601,4086,55+,91.0,3.0,11064.86,4.0,2.0,2.0,422,8.0,Potential Loyalists
1691,Customer_1691,Male,67,Occasional,Chennai,2021-05-11,cust1691@email.com,+91-7774626412,2234,55+,237.0,6.0,10119.41,2.0,4.0,2.0,242,8.0,At Risk
1692,Customer_1692,Female,60,Occasional,Bangalore,2020-08-07,cust1692@email.com,+91-7347082594,865,55+,230.0,4.0,9767.95,2.0,2.0,2.0,222,6.0,Need Attention
1693,Customer_1693,Male,28,Occasional,Mumbai,2020-06-08,cust1693@email.com,+91-9094143791,2087,25-34,409.0,3.0,6717.93,1.0,2.0,1.0,121,4.0,Lost / Hibernating
1694,Customer_1694,Male,62,Regular,Mumbai,2020-02-17,cust1694@email.com,+91-8428632583,600,55+,404.0,4.0,11633.880000000001,1.0,2.0,2.0,122,5.0,Lost / Hibernating
1695,Customer_1695,Male,20,Regular,Delhi,2021-01-04,cust1695@email.com,+91-9710265109,3033,<25,228.0,7.0,27370.420000000002,2.0,5.0,5.0,255,12.0,At Risk
1696,Customer_1696,Male,29,New,Bangalore,2021-10-20,cust1696@email.com,+91-7759454456,2056,25-34,151.0,8.0,22738.11,3.0,5.0,4.0,354,12.0,Loyal Customers
1697,Customer_1697,Male,20,Regular,Bangalore,2020-11-21,cust1697@email.com,+91-8346103176,2131,<25,350.0,3.0,7855.21,2.0,2.0,1.0,221,5.0,Need Attention
1698,Customer_1698,Male,59,VIP,Chennai,2021-11-19,cust1698@email.com,+91-9725152347,532,55+,333.0,6.0,25522.71,2.0,4.0,4.0,244,10.0,At Risk
1699,Customer_1699,Other,44,New,Chennai,2020-10-12,cust1699@email.com,+91-7249166485,2042,35-44,53.0,4.0,9324.19,5.0,2.0,2.0,522,9.0,Potential Loyalists
1700,Customer_1700,Female,66,Regular,Bangalore,2021-12-13,cust1700@email.com,+91-7020244331,357,55+,202.0,9.0,48859.36,2.0,5.0,5.0,255,12.0,At Risk
1701,Customer_1701,Other,19,Occasional,Delhi,2020-09-18,cust1701@email.com,+91-8941553836,377,<25,20.0,6.0,22867.59,5.0,4.0,4.0,544,13.0,Champions
1702,Customer_1702,Male,66,Occasional,Bangalore,2021-10-14,cust1702@email.com,+91-8174793230,2219,55+,93.0,8.0,28829.16,4.0,5.0,5.0,455,14.0,Champions
1703,Customer_1703,Male,33,New,Chennai,2021-02-15,cust1703@email.com,+91-7899290419,4488,25-34,274.0,4.0,12595.1,2.0,2.0,2.0,222,6.0,Need Attention
1704,Customer_1704,Female,19,New,Bangalore,2020-05-22,cust1704@email.com,+91-7724156214,4797,<25,195.0,3.0,7256.73,3.0,2.0,1.0,321,6.0,Need Attention
1705,Customer_1705,Male,47,VIP,Chennai,2020-10-19,cust1705@email.com,+91-9475099081,3307,45-54,150.0,5.0,15587.75,3.0,3.0,3.0,333,9.0,Loyal Customers
1706,Customer_1706,Male,37,Regular,Bangalore,2020-05-24,cust1706@email.com,+91-7680473653,2596,35-44,233.0,3.0,8167.13,2.0,2.0,1.0,221,5.0,Need Attention
1707,Customer_1707,Female,55,VIP,Goa,2020-11-13,cust1707@email.com,+91-9102717570,783,55+,115.0,5.0,25985.8,3.0,3.0,4.0,334,10.0,Loyal Customers
1708,Customer_1708,Male,45,Occasional,Chennai,2020-01-06,cust1708@email.com,+91-7378134712,2379,45-54,94.0,4.0,9844.33,4.0,2.0,2.0,422,8.0,Potential Loyalists
1709,Customer_1709,Female,42,Occasional,Delhi,2020-03-17,cust1709@email.com,+91-7555794362,3603,35-44,215.0,4.0,6401.96,2.0,2.0,1.0,221,5.0,Need Attention
1710,Customer_1710,Female,49,Regular,Goa,2020-10-31,cust1710@email.com,+91-9639170397,982,45-54,845.0,3.0,23937.18,1.0,2.0,4.0,124,7.0,Lost / Hibernating
1711,Customer_1711,Male,27,Regular,Bangalore,2021-03-11,cust1711@email.com,+91-8862776335,3942,25-34,331.0,6.0,45158.87,2.0,4.0,5.0,245,11.0,At Risk
1712,Customer_1712,Male,59,New,Chennai,2021-09-06,cust1712@email.com,+91-9720808271,2590,55+,37.0,6.0,17045.07,5.0,4.0,3.0,543,12.0,Champions
1713,Customer_1713,Female,57,Occasional,Goa,2020-11-13,cust1713@email.com,+91-8844300709,1042,55+,169.0,3.0,8732.75,3.0,2.0,1.0,321,6.0,Need Attention
1714,Customer_1714,Male,50,Regular,Delhi,2021-12-11,cust1714@email.com,+91-8732561822,2538,45-54,79.0,3.0,10052.73,4.0,2.0,2.0,422,8.0,Potential Loyalists
1715,Customer_1715,Male,30,Occasional,Chennai,2021-02-03,cust1715@email.com,+91-8842650262,861,25-34,77.0,3.0,18171.11,4.0,2.0,3.0,423,9.0,Potential Loyalists
